116   1     164.611       1.383  0.042058    14.065    14.917    18.519 1237655108898914500     0.695311     0.108187     -21.55704     -20.74327     -18.94730
116   2     164.662       1.382  0.042343    15.161    15.984    18.819 1237655108898914500     0.168624     0.363621     -20.47436     -19.69186     -18.03017
116   3     164.653       1.410  0.041818    15.576    16.403    20.240 1237655108898914500     0.224679     0.022025     -20.03152     -19.24337     -17.55879
116   4     164.654       1.421  0.039220    15.777    16.572    18.356 1237655108898914500     1.428867     0.058262     -19.68366     -18.92436     -17.38819
117   1     164.811       5.292  0.036522    13.725    14.509    19.780 1237655108898914492     1.022957     0.188404     -21.57560     -20.81995     -19.08840
117   2     164.789       5.276  0.037451    15.623    16.346    19.890 1237655108898914492     0.253666     0.023323     -19.73284     -19.03753     -17.43027
117   3     164.815       5.192  0.035749    15.656    16.405    18.936 1237655108898914492     0.073848     0.027120     -19.59590     -18.87313     -17.22458
117   4     164.845       5.282  0.038287    16.367    16.968    17.816 1237655108898914492     0.122568     0.030725     -19.03423     -18.45005     -17.19462
118   1     165.239      10.505  0.037938    13.322    14.150    18.544 1237655108898980064   -99.900002   -99.900002     -22.06452     -21.26800     -19.52405
118   2     165.189      10.553  0.035013    13.530    14.401    19.449 1237655108898980064     0.378574     0.054775     -21.67712     -20.82826     -19.00766
118   3     165.155      10.437  0.037289    14.148    15.058    20.404 1237655108898980064     0.324031     0.020187     -21.20196     -20.31623     -18.46916
118   4     165.236      10.504  0.038461    14.199    15.028    18.498 1237655108898980064     1.722743     0.446005     -21.21900     -20.42209     -18.68111
119   1     165.326       9.287  0.037379    14.445    15.263    19.045 1237651534946435160     0.050075     0.009207     -20.90784     -20.12067     -18.47250
119   2     165.343       9.307  0.036829    15.200    16.040    20.325 1237651534946435160     0.225998     0.038011     -20.11941     -19.30835     -17.58995
119   3     165.309       9.265  0.037467    15.384    16.257    18.000 1237651534946435160     0.042038     0.006152     -19.97570     -19.13083     -17.34197
119   4     165.307       9.296  0.036604    15.767    16.538    19.369 1237651534946435160     0.428728     0.030930     -19.53687     -18.79579     -17.24247
119   5     165.342       9.308  0.037823    16.420    17.186    21.107 1237651534946435160     0.714297     0.491368     -18.95783     -18.22399     -16.66574
120   1     165.509      37.945  0.029373    14.367    15.120    19.186 1237651702451667092     0.068730     0.023064     -20.44171     -19.70618     -18.12835
120   2     165.564      37.966  0.029785    14.843    15.636    19.526 1237651702451667092     0.178943     0.013493     -19.99788     -19.22238     -17.56749
120   3     165.585      37.953  0.029501    16.174    16.643    19.288 1237651702451667092     0.696958     0.069220     -18.64097     -18.16204     -17.12890
120   4     165.506      37.987  0.029502    16.859    17.376    18.469 1237651702451667092     0.191528     0.018402     -17.95575     -17.43673     -16.38119
121   1     166.175       4.297  0.026316    13.337    14.183    18.774 1237651534946369716     0.582665     0.053042     -21.22743     -20.38990     -18.46583
121   2     166.246       4.291  0.026628    14.264    14.943    19.919 1237651534946369716     0.386876     0.021240     -20.32243     -19.65614     -18.56258
121   3     166.189       4.299  0.026435    14.356    15.016    19.849 1237651534946369716     0.196736     0.022920     -20.21462     -19.56512     -18.23435
121   4     166.207       4.277  0.026100    15.807    16.576    18.355 1237651534946369716     0.343857     0.030028     -18.73648     -17.98089     -16.43710
122   1     166.566       9.068  0.076204    14.661    15.540    18.200 1237651702451732619     0.249048     0.085052     -22.32703     -21.55697     -19.74198
122   2     166.559       9.056  0.074950    16.052    16.989    20.463 1237651702451732619     0.086036     0.015290     -20.90359     -20.07571     -18.15015
122   3     166.558       9.065  0.075231    16.164    17.165    19.429 1237651702451732619     0.223522     0.049144     -20.80657     -19.91228     -17.83931
122   4     166.524       9.063  0.075706    16.858    17.636    19.325 1237651702451732619     0.047743     0.010111     -20.10453     -19.42040     -17.80770
123   1     166.713      14.203  0.046240    14.027    14.912    19.210 1237651533872496853     1.659327     0.335304     -21.81040     -20.97243     -19.20995
123   2     166.719      14.234  0.044248    15.263    15.938    18.690 1237651533872496853     0.393086     0.016140     -20.46428     -19.82636     -18.61051
123   3     166.696      14.247  0.048288    15.711    16.316    20.549 1237651533872496853     0.044486     0.012386     -20.21057     -19.63657     -18.58270
123   4     166.698      14.205  0.046674    15.765    16.567    19.689 1237651533872496853     1.331010     0.069424     -20.08969     -19.33678     -17.78821
124   1     167.000      55.881  0.051037    14.375    15.230    18.992 1237651271887618101     0.185646     0.030703     -21.68931     -20.89018     -19.00751
124   2     167.069      55.937  0.050675    15.465    16.314    19.576 1237651271887618101     0.522915     0.033884     -20.58126     -19.78894     -18.04033
124   3     167.068      55.879  0.050328    16.477    17.151    18.455 1237651271887618101     0.128850     0.027832     -19.54243     -18.91246     -17.62525
124   4     167.003      55.870  0.051318    16.928    17.609    18.591 1237651271887618101     0.047921     0.019003     -19.14225     -18.50112     -16.83427
124   5     166.988      55.895  0.049583    17.152    17.914    18.597 1237651271887618101     0.217542     0.014037     -18.84145     -18.12935     -16.46291
125   1     167.097      32.015  0.048156    14.451    15.284    18.800 1237651271887618204     0.072036     0.062318     -21.47956     -20.69708     -18.90072
125   2     167.085      32.006  0.049311    14.869    15.694    18.916 1237651271887618204     0.247653     0.194096     -21.11334     -20.34230     -18.62985
125   3     167.096      32.020  0.049135    14.907    15.773    17.711 1237651271887618204     0.200429     0.118741     -21.06979     -20.25627     -18.45455
125   4     167.114      31.942  0.048201    17.356    18.119    18.984 1237651271887618204     0.050207     0.010437     -18.57266     -17.85809     -16.24912
126   1     167.284      26.628  0.038628    13.841    14.632    18.841 1237651533872496832     0.802201     0.088349     -21.58577     -20.82750     -19.17048
126   2     167.238      26.596  0.038988    14.573    15.305    19.810 1237651533872496832     2.358574     0.269514     -20.87217     -20.17288     -18.69034
126   3     167.344      26.597  0.038357    15.852    16.621    18.986 1237651533872496832     0.816634     0.046323     -19.55677     -18.82118     -17.38280
126   4     167.341      26.675  0.039068    16.558    17.002    18.955 1237651533872496832     0.553622     0.041621     -18.88719     -18.43116     -17.30490
126   5     167.262      26.626  0.038152    16.780    17.507    20.554 1237651533872496832     0.125581     0.022531     -18.61687     -17.91967     -16.40960
127   1     167.509      21.982  0.032695    14.310    15.092    16.957 1237651192431902873     0.669842     0.046905     -20.74045     -19.98025     -18.24378
127   2     167.430      21.979  0.034887    14.695    15.511    19.033 1237651192431902873     1.711023     0.055949     -20.50219     -19.71172     -18.04878
127   3     167.471      21.963  0.034273    15.163    15.974    19.095 1237651192431902873     0.303387     0.031580     -19.99347     -19.20749     -17.53596
127   4     167.493      21.925  0.033521    16.023    16.805    18.668 1237651192431902873     0.324947     0.024689     -19.08265     -18.32498     -16.79176
128   1     167.481      36.946  0.031114    13.863    14.636    20.403 1237651192431902934     1.508018     0.049823     -21.07393     -20.32212     -18.90709
128   2     167.555      36.967  0.029669    14.183    14.991    19.374 1237651192431902934     0.966155     0.238514     -20.64876     -19.85848     -18.14066
128   3     167.551      36.965  0.030717    14.274    15.096    18.982 1237651192431902934     0.732252     0.486194     -20.63706     -19.83268     -18.09163
128   4     167.468      37.002  0.030690    14.586    15.281    19.949 1237651192431902934     0.665885     0.027168     -20.31907     -19.64229     -18.28669
129   1     167.790      39.598  0.079194    14.354    15.283    19.494 1237651192431902942     0.494697     0.185763     -22.73018     -21.91850     -19.99999
129   2     167.802      39.597  0.076392    15.022    15.926    18.242 1237651192431902942     1.147468     0.308272     -21.97821     -21.18248     -19.21792
129   3     167.780      39.587  0.079049    16.826    17.705    20.058 1237651192431902942     0.148362     0.013407     -20.24821     -19.48284     -17.66105
129   4     167.782      39.629  0.079401    17.239    18.143    21.002 1237651192431902942     0.117098     0.021159     -19.84098     -19.06120     -17.38720
130   1     167.789       3.941  0.053529    14.327    15.149    18.946 1237651192431902951     0.664592     0.037433     -21.84292     -21.08323     -19.40833
130   2     167.847       3.944  0.052471    15.547    16.334    19.781 1237651192431902951     0.210171     0.026341     -20.57680     -19.84707     -18.16074
130   3     167.825       3.963  0.054708    16.566    17.365    20.247 1237651192431902951     0.095479     0.010540     -19.65281     -18.91664     -17.24876
130   4     167.802       3.955  0.054021    17.304    18.115    20.016 1237651192431902951     0.176634     0.040435     -18.88932     -18.13811     -16.29165
131   1     168.014      27.590  0.036009    13.138    14.001    18.568 1237657773930119281     0.854648     0.110394     -22.13207     -21.29489     -19.44302
131   2     168.017      27.567  0.037412    14.892    15.729    19.580 1237657773930119281     0.742652     0.104262     -20.46335     -19.65657     -17.91481
131   3     168.035      27.571  0.034275    14.908    15.773    19.336 1237657773930119281     0.551005     0.078311     -20.25081     -19.40768     -17.53246
131   4     168.034      27.576  0.035642    15.930    16.720    18.472 1237657773930119281     0.087720     0.134158     -19.31649     -18.55277     -16.70489
132   1     168.034      35.452  0.025750    12.985    13.865    20.279 1237657773930119425   -99.900002   -99.900002     -21.52897     -20.65536     -18.84750
132   2     167.999      35.441  0.024288    14.811    15.506    20.569 1237657773930119425     0.450401     0.038297     -19.57126     -18.88515     -17.34285
132   3     168.006      35.477  0.025394    15.574    16.343    18.927 1237657773930119425     0.192115     0.017727     -18.90858     -18.15078     -16.53714
132   4     168.088      35.468  0.025166    15.891    16.491    18.864 1237657773930119425     0.112789     0.021317     -18.56956     -17.97350     -16.78540
133   1     168.129      23.277  0.023455    13.643    14.435    17.958 1237657773930119412   -99.900002   -99.900002     -20.66154     -19.87768     -18.11845
133   2     168.176      23.308  0.024005    14.322    14.858    20.213 1237657773930119412     0.165954     0.040961     -20.03301     -19.49324     -18.51375
133   3     168.210      23.257  0.022280    14.785    15.532    18.970 1237657773930119412     7.215179     0.472109     -19.40334     -18.66514     -17.61037
133   4     168.135      23.281  0.024849    15.394    16.155    16.144 1237657773930119412     7.174777     2.058034     -19.03903     -18.28820     -16.67951
134   1     168.339       2.544  0.079167    14.703    15.628    19.017 1237657773930185024   -99.900002   -99.900002     -22.38029     -21.57188     -19.64373
134   2     168.336       2.552  0.079213    14.946    15.867    19.842 1237657773930185024     0.568535     0.202319     -22.13777     -21.33403     -19.42234
134   3     168.360       2.555  0.080903    16.493    17.356    20.324 1237657773930185024     0.341873     0.022701     -20.62984     -19.88519     -18.18487
134   4     168.343       2.545  0.075709    17.668    18.547    19.660 1237657773930185024     1.081169     1.987031     -19.30724     -18.53462     -16.68700
135   1     168.329      59.939  0.036458    14.502    15.350    18.833 1237651271888208002     0.825231     0.146888     -20.79503     -19.97496     -18.29207
135   2     168.375      59.906  0.036527    15.072    15.866    17.490 1237651271888208002     0.053684     0.015505     -20.22962     -19.46369     -17.68690
135   3     168.337      59.926  0.035673    16.021    16.610    17.988 1237651271888208002     0.209490     0.054183     -19.21957     -18.64423     -17.56483
135   4     168.377      59.950  0.036569    16.716    17.236    20.051 1237651271888208002     0.178288     0.028635     -18.58065     -18.06269     -16.98373
136   1     168.466      39.404  0.076286    14.599    15.467    17.726 1237651271888208208     0.503519     0.062883     -22.38748     -21.63083     -19.92136
136   2     168.465      39.413  0.077729    16.391    17.293    17.411 1237651271888208208     0.381862     0.059314     -20.64007     -19.85758     -18.15283
136   3     168.497      39.438  0.076786    17.024    17.936    19.506 1237651271888208208     0.087421     0.018486     -19.98191     -19.18606     -17.40721
136   4     168.454      39.417  0.075140    17.089    18.023    19.556 1237651271888208208     0.288008     0.025496     -19.86895     -19.04831     -17.23348
137   1     168.759       4.085  0.040665    13.926    14.781    15.721 1237651271888142605     0.582176     0.078115     -21.61933     -20.79983     -18.97272
137   2     168.723       4.094  0.040796    15.351    16.180    17.955 1237651271888142605     0.338428     0.034827     -20.20075     -19.40886     -17.66717
137   3     168.761       4.085  0.043624    15.880    16.646    18.550 1237651271888142605     0.503297     3.348734     -19.82280     -19.09602     -17.38142
137   4     168.749       4.081  0.040270    16.137    16.962    17.027 1237651271888142605     0.082397     0.015102     -19.38560     -18.59627     -16.87364
137   5     168.777       4.102  0.040457    16.432    17.192    18.827 1237651271888142605     0.096242     0.026171     -19.09879     -18.37419     -16.79590
138   1     170.200       0.469  0.025392    13.856    14.669    20.186 1237651271888208003     4.833555     0.976487     -20.62711     -19.82392     -18.00933
138   2     170.249       0.534  0.025555    14.024    14.713    19.994 1237651271888208003     1.572663     0.092744     -20.47083     -19.79360     -18.51182
138   3     170.194       0.471  0.025366    14.352    14.833    19.642 1237651271888208003     0.246922     0.037290     -20.01542     -19.52371     -18.05937
138   4     170.205       0.390  0.025713    14.924    15.621    18.426 1237651271888208003     0.141419     0.013379     -19.58665     -18.89953     -17.27652
138   5     170.204       0.459  0.025678    15.433    15.876    19.129 1237651271888208003     0.076388     0.010334     -19.07301     -18.61484     -17.23241
139   1     170.610      24.299  0.026199    13.160    13.988    19.122 1237651271888208191     0.704204     0.133519     -21.39362     -20.57579     -18.77963
139   2     170.559      24.300  0.028405    13.807    14.633    16.985 1237651271888208191     0.591533     0.030238     -20.92714     -20.11633     -18.47158
139   3     170.555      24.317  0.026734    14.194    15.068    19.117 1237651271888208191   -99.900002   -99.900002     -20.40491     -19.53804     -17.76965
139   4     170.610      24.296  0.026180    14.530    15.269    19.856 1237651271888208191     1.783030     1.559429     -19.92877     -19.19952     -17.50969
139   5     170.627      24.300  0.026159    14.659    15.434    18.408 1237651271888208191     0.034670     0.193857     -19.89001     -19.12744     -17.51715
139   6     170.617      24.295  0.026180    15.842    16.651    19.241 1237651271888208191     2.740253     3.501067     -18.61633     -17.81759     -16.09437
140   1     170.658      59.315  0.052005    14.669    15.540    19.515 1237653666324938998     0.059325     0.015826     -21.43703     -20.62585     -18.82686
140   2     170.629      59.279  0.050411    16.553    17.371    20.203 1237653666324938998     0.136965     0.048293     -19.48175     -18.71705     -16.91750
140   3     170.632      59.283  0.049877    16.923    17.735    19.036 1237653666324938998     0.060649     0.028017     -19.06526     -18.30327     -16.40722
140   4     170.627      59.279  0.051332    17.020    17.831    20.048 1237653666324938998     0.318411     0.591776     -19.04967     -18.30014     -16.81598
140   5     170.650      59.316  0.050704    17.413    17.706    20.063 1237653666324938998     0.784926     0.425272     -18.61459     -18.28131     -17.41597
140   6     170.662      59.308  0.050789    17.420    17.855    18.617 1237653666324938998     0.080771     0.027265     -18.61255     -18.17039     -17.20919
141   1     170.745      56.195  0.067965    14.752    15.670    19.441 1237654604776800565     0.245168     0.021299     -21.96474     -21.14702     -19.47292
141   2     170.797      56.202  0.067365    15.514    16.402    20.199 1237654604776800565     0.253047     0.030973     -21.18832     -20.39361     -18.58914
141   3     170.811      56.188  0.067383    15.814    16.772    20.217 1237654604776800565     0.473912     0.047402     -20.89283     -20.03327     -18.30551
141   4     170.773      56.184  0.066926    15.966    16.856    18.968 1237654604776800565     0.632757     0.070622     -20.72285     -19.92542     -18.12409
142   1     171.070      38.015  0.036454    14.017    14.863    18.439 1237654601018835391     0.132673     0.027955     -21.28047     -20.46198     -18.66020
142   2     171.095      37.997  0.036408    15.494    16.329    18.214 1237654601018835391     0.274888     0.269621     -19.79984     -18.99361     -17.33158
142   3     171.032      37.965  0.036238    16.102    16.609    18.501 1237654601018835391     0.364844     0.029889     -19.17369     -18.66639     -17.60182
142   4     171.003      37.959  0.036872    16.356    17.139    19.813 1237654601018835391     0.259676     0.019034     -18.96581     -18.21234     -16.57014
143   1     171.005      55.963  0.053360    14.053    14.933    20.685 1237654601018835247     0.207143     0.032934     -22.11321     -21.29458     -19.44559
143   2     171.029      55.996  0.053591    14.489    15.390    19.404 1237654601018835247     0.441783     0.033422     -21.68919     -20.85008     -19.05656
143   3     171.193      55.908  0.051888    14.943    15.769    18.816 1237654601018835247     0.069430     0.016543     -21.15635     -20.38858     -18.67832
143   4     171.076      55.934  0.054353    15.749    16.561    19.632 1237654601018835247     0.393134     0.052628     -20.45502     -19.70525     -17.97848
143   5     171.198      56.003  0.053552    16.878    17.549    19.733 1237654601018835247     0.290994     0.020422     -19.28484     -18.65877     -17.22248
144   1     171.298      32.259  0.045015    14.314    15.091    18.872 1237651272425734156     1.513175     0.171453     -21.45795     -20.72661     -19.17032
144   2     171.370      32.269  0.045081    14.580    15.387    19.686 1237651272425734156     0.113661     0.017658     -21.19802     -20.43556     -18.74940
144   3     171.305      32.339  0.045868    14.876    15.597    16.990 1237651272425734156     0.230972     0.041603     -20.93804     -20.25825     -18.70698
144   4     171.372      32.245  0.044149    15.273    15.724    17.704 1237651272425734156     0.221115     0.044425     -20.44864     -19.98733     -18.69423
144   5     171.312      32.280  0.044884    16.095    16.468    20.138 1237651272425734156     0.145692     0.032721     -19.65978     -19.26216     -18.41011
144   6     171.346      32.311  0.045252    16.316    17.087    20.081 1237651272425734156     0.139553     0.011640     -19.46963     -18.74258     -17.09738
145   1     171.544      52.125  0.034230    13.251    14.056    19.030 1237651272425734249   -99.900002   -99.900002     -21.90299     -21.12270     -19.34853
145   2     171.541      52.176  0.034359    15.230    16.008    18.789 1237651272425734249     0.052691     0.008541     -19.93150     -19.17887     -17.60541
145   3     171.654      52.179  0.034879    15.558    16.188    20.593 1237651272425734249     0.280017     0.051193     -19.63382     -19.02070     -17.78570
145   4     171.584      52.106  0.034096    16.131    16.943    19.456 1237651272425734249     0.007784     0.004129     -19.01477     -18.22653     -16.43522
146   1     171.618      54.787  0.047696    14.732    15.371    19.529 1237651272425734160     0.218889     0.041494     -21.16143     -20.56093     -19.61201
146   2     171.621      54.786  0.047431    16.109    17.100    19.189 1237651272425734160     0.383981     0.902131     -19.79290     -18.83424     -16.65887
146   3     171.640      54.774  0.047467    16.230    16.697    18.063 1237651272425734160     0.146996     0.017067     -19.65220     -19.18310     -18.14493
146   4     171.641      54.798  0.047102    16.256    17.074    20.495 1237651272425734160     0.077471     0.017614     -19.62006     -18.85289     -17.26031
146   5     171.609      54.791  0.046900    16.625    17.221    16.492 1237651272425734160     0.276494     0.015195     -19.23332     -18.66219     -17.42720
147   1     171.891      36.061  0.035518    13.600    14.426    20.419 1237651272425668786     2.918955     0.132767     -21.63660     -20.83810     -19.26640
147   2     171.887      36.071  0.035328    14.370    15.138    19.624 1237651272425668786     0.124124     0.062000     -20.85528     -20.11353     -18.45811
147   3     171.942      36.099  0.035173    15.475    15.986    17.954 1237651272425668786     0.638336     0.023180     -19.73396     -19.22268     -18.17248
147   4     171.962      36.098  0.035622    15.934    16.668    19.114 1237651272425668786     0.050839     0.008439     -19.30942     -18.60013     -16.90775
148   1     172.804      56.451  0.061382    14.414    15.250    18.970 1237651272425668776     0.415863     0.079590     -22.07176     -21.31250     -19.55111
148   2     172.875      56.470  0.061584    16.388    17.222    18.448 1237651272425668776     0.273635     0.024430     -20.10997     -19.34833     -17.39495
148   3     172.819      56.455  0.060427    16.414    17.210    20.517 1237651272425668776     0.076158     0.017942     -20.03466     -19.30873     -17.55009
148   4     172.810      56.474  0.059495    16.950    17.506    20.229 1237651272425668776     0.232363     0.025151     -19.44616     -18.91541     -17.64556
149   1     173.168      52.950  0.027992    14.102    14.752    18.784 1237653664714391702     4.012783     0.966568     -20.52282     -19.88222     -18.32587
149   2     173.153      52.948  0.027669    14.359    15.149    20.469 1237653664714391702     1.245102     0.575494     -20.26604     -19.48844     -17.71671
149   3     173.195      52.941  0.028107    15.051    15.859    18.542 1237653664714391702     4.692750     0.135357     -19.65832     -18.86606     -17.35796
149   4     173.137      52.939  0.027385    15.385    15.865    19.609 1237653664714391702     0.154563     0.019352     -19.26385     -18.77428     -17.61277
149   5     173.147      52.947  0.027419    15.706    16.580    16.702 1237653664714391702     0.770429     0.459193     -18.94750     -18.08359     -16.67807
150   1     173.375      34.316  0.027830    13.911    14.505    18.982 1237653664714391735     0.308030     0.023474     -20.77405     -20.18569     -18.92522
150   2     173.305      34.265  0.030919    13.989    14.761    19.007 1237653664714391735     1.306714     0.147129     -20.93604     -20.18310     -18.45156
150   3     173.345      34.294  0.026953    15.147    15.928    17.931 1237653664714391735     0.797840     0.031817     -19.46896     -18.70182     -17.06107
150   4     173.317      34.264  0.030873    15.778    16.480    18.976 1237653664714391735     0.349980     0.035366     -19.14278     -18.45820     -16.82734
151   1     173.603      18.386  0.083951    14.419    15.383    20.777 1237651753452765233     0.817421     0.087959     -22.80240     -21.97104     -20.06511
151   2     173.648      18.399  0.085539    15.825    16.690    17.913 1237651753452765233     0.055679     0.012690     -21.43278     -20.68962     -18.90264
151   3     173.681      18.401  0.085523    16.742    17.602    19.205 1237651753452765233     0.094162     0.017779     -20.51604     -19.77518     -17.94100
151   4     173.634      18.418  0.084214    17.060    17.984    17.501 1237651753452765233     0.074017     0.013358     -20.16287     -19.37111     -17.55789
152   1     173.694      48.956  0.032252    13.967    14.875    20.316 1237651753452765443     0.062910     0.013285     -21.05443     -20.16053     -18.40005
152   2     173.674      48.944  0.030936    14.551    15.413    20.322 1237651753452765443   -99.900002   -99.900002     -20.37596     -19.52934     -17.76456
152   3     173.617      48.963  0.034643    15.640    16.449    18.141 1237651753452765443     0.398116     0.046261     -19.54046     -18.75774     -17.11007
152   4     173.621      48.951  0.028849    15.934    16.221    20.339 1237651753452765443     0.399094     0.036420     -18.83164     -18.50474     -17.79382
153   1     173.694      22.495  0.066976    14.341    15.195    19.857 1237667730736545811     1.362098     0.138584     -22.34413     -21.58238     -19.88131
153   2     173.706      22.523  0.069351    16.267    17.110    18.423 1237667730736545811     0.083363     0.014176     -20.49930     -19.75000     -18.02961
153   3     173.676      22.505  0.068508    16.478    17.324    19.164 1237667730736545811     0.113642     0.014331     -20.26390     -19.50714     -17.66061
153   4     173.681      22.464  0.065698    16.823    17.691    20.529 1237667730736545811     0.089678     0.010673     -19.82341     -19.04111     -17.16192
154   1     173.750      51.218  0.027616    12.986    13.763    19.203 1237667730736545974     0.813210     0.120159     -21.68490     -20.92177     -19.24485
154   2     173.807      51.162  0.027166    14.408    15.179    20.403 1237667730736545974     0.265997     0.040587     -20.22546     -19.46867     -17.84246
154   3     173.815      51.204  0.025305    14.905    15.718    20.367 1237667730736545974     0.082561     0.021386     -19.57051     -18.76678     -17.07297
154   4     173.786      51.240  0.027567    15.713    16.447    20.323 1237667730736545974     7.807240     2.944975     -18.95153     -18.23298     -17.07419
155   1     174.015      55.075  0.057642    13.957    14.841    20.022 1237667730736545812     0.589643     0.239268     -22.38680     -21.57321     -19.73985
155   2     174.016      55.064  0.055184    14.899    15.780    19.800 1237667730736545812     0.050124     0.051048     -21.34448     -20.52893     -18.70002
155   3     173.962      55.066  0.059007    16.226    17.011    18.529 1237667730736545812     0.099846     0.121595     -20.16128     -19.44931     -17.95659
155   4     173.972      55.077  0.055110    16.426    17.251    20.653 1237667730736545812     0.456180     0.038587     -19.80954     -19.05119     -17.39487
156   1     174.226      19.972  0.021890    13.963    14.500    19.520 1237667730736480562     0.220578     0.020049     -20.18669     -19.64553     -18.76219
156   2     174.226      19.997  0.023242    14.118    14.735    19.590 1237667730736480562     0.326742     0.016665     -20.16533     -19.55230     -18.41340
156   3     174.215      20.005  0.022244    14.357    15.154    19.945 1237667730736480562   -99.900002   -99.900002     -19.82883     -19.03853     -17.38774
156   4     174.271      19.924  0.021877    15.002    15.781    20.145 1237667730736480562     0.154506     0.020801     -19.14735     -18.37512     -16.76296
156   5     174.290      19.898  0.022016    15.212    15.969    20.159 1237667730736480562     0.012549     0.033171     -18.95031     -18.20163     -16.91605
156   6     174.225      19.926  0.021913    15.788    16.079    20.246 1237667730736480562     0.710060     0.104377     -18.36748     -18.03863     -17.64752
156   7     174.293      19.972  0.022281    16.541    17.089    18.694 1237667730736480562     0.138190     0.020912     -17.64776     -17.09663     -16.06127
156   8     174.291      20.025  0.021309    16.766    17.109    18.812 1237667730736480562     0.115640     0.025579     -17.32455     -16.95365     -16.28267
157   1     174.290       2.839  0.030558    14.406    14.895    20.469 1237657775542698092     0.424838     0.028402     -20.48931     -19.99358     -18.93169
157   2     174.278       2.846  0.030251    15.311    16.042    17.570 1237657775542698092     0.750807     0.084415     -19.56021     -18.85108     -17.96698
157   3     174.252       2.825  0.030645    16.284    16.761    18.607 1237657775542698092     0.580941     0.064637     -18.61650     -18.13109     -17.06662
157   4     174.299       2.806  0.030402    17.167    17.465    20.461 1237657775542698092     0.287876     0.066341     -17.71545     -17.37915     -16.48133
158   1     174.533      11.196  0.036883    14.147    14.645    18.810 1237657775542698241     0.188736     0.006930     -21.16766     -20.66914     -19.72042
158   2     174.532      11.233  0.036677    15.636    16.246    19.503 1237657775542698241     0.574342     0.032626     -19.66836     -19.07506     -17.93836
158   3     174.442      11.228  0.036710    15.838    16.555    18.288 1237657775542698241     0.047987     0.013278     -19.47192     -18.78169     -17.27586
158   4     174.515      11.264  0.036848    16.411    17.070    19.890 1237657775542698241     2.760136     0.139755     -18.90613     -18.26880     -16.87288
159   1     174.588      47.437  0.034129    13.568    14.328    20.536 1237657775542698290     0.484098     0.079530     -21.57871     -20.84284     -19.18059
159   2     174.478      47.466  0.034769    14.045    14.859    18.302 1237657775542698290     0.322999     0.058373     -21.14452     -20.35580     -18.61746
159   3     174.492      47.471  0.034341    14.609    15.444    17.927 1237657775542698290     0.600111     0.097026     -20.55323     -19.74232     -17.99755
159   4     174.566      47.437  0.035252    14.902    15.725    20.389 1237657775542698290     0.494919     0.068603     -20.31905     -19.52200     -17.74339
159   5     174.520      47.373  0.033820    15.225    15.987    20.237 1237657775542698290     0.927103     0.126160     -19.90120     -19.16329     -17.57708
159   6     174.509      47.484  0.034412    16.428    17.018    18.701 1237657775542698290     0.084211     0.025146     -18.73306     -18.15475     -16.98615
160   1     174.623      20.528  0.026806    13.251    14.048    20.663 1237657775542698091   -99.900002   -99.900002     -21.35410     -20.56835     -18.69361
160   2     174.596      20.525  0.026912    14.728    15.442    18.741 1237657775542698091     0.181172     0.008200     -19.88411     -19.18299     -17.64250
160   3     174.656      20.525  0.027160    15.210    15.960    19.805 1237657775542698091     0.222951     0.037558     -19.42327     -18.68657     -17.00806
160   4     174.625      20.526  0.025132    15.387    15.945    19.635 1237657775542698091     1.114113     6.962759     -19.07035     -18.51181     -17.56125
160   5     174.586      20.433  0.025168    15.486    16.225    18.205 1237657775542698091     0.287663     0.043751     -18.97614     -18.24837     -16.63708
161   1     174.766      26.362  0.023348    13.556    14.359    20.363 1237657775542698090     0.245769     0.018915     -20.73913     -19.94435     -18.30443
161   2     174.874      26.309  0.023966    13.770    14.605    19.268 1237657775542698090     1.082060     0.172274     -20.58469     -19.75605     -17.16466
161   3     174.835      26.306  0.023954    15.096    15.882    19.823 1237657775542698090     1.229334     0.130327     -19.25517     -18.47930     -17.15956
161   4     174.794      26.435  0.024341    15.117    15.893    18.348 1237657775542698090     0.073261     0.009645     -19.27094     -18.50541     -16.88917
161   5     174.722      26.310  0.021532    15.487    15.718    19.476 1237657775542698090     1.318777     0.073239     -18.62683     -18.35398     -17.66048
161   6     174.892      26.322  0.023921    16.441    16.840    19.987 1237657775542698090     0.214981     0.063768     -17.90621     -17.48643     -16.04094
162   1     175.599      10.264  0.022767    12.526    13.291    19.841 1237667292113600543     0.752637     0.198018     -21.71255     -20.95546     -19.27736
162   2     175.546      10.278  0.021637    12.606    13.428    19.094 1237667292113600543   -99.900002   -99.900002     -21.51718     -20.70173     -19.39830
162   3     175.471      10.304  0.021426    13.062    13.837    18.725 1237667292113600543     0.155326     0.026425     -21.04198     -20.27246     -18.53504
162   4     175.524      10.351  0.021904    13.345    14.138    20.400 1237667292113600543     0.298938     0.047132     -20.80812     -20.02141     -18.24153
162   5     175.520      10.384  0.021489    14.244    14.778    18.372 1237667292113600543     0.264430     0.035002     -19.86391     -19.32568     -18.24180
163   1     175.744      59.564  0.065277    14.540    15.378    16.912 1237667292113600793     0.456585     0.082857     -22.08992     -21.33437     -19.49594
163   2     175.801      59.562  0.064545    15.861    16.741    20.559 1237667292113600793     0.192734     0.023629     -20.74023     -19.94865     -18.24209
163   3     175.772      59.578  0.064693    16.419    17.253    19.036 1237667292113600793     0.104514     0.016363     -20.18718     -19.43704     -17.69140
